MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass,Name,Num Entries,Year,Time,Record Identifier,Status of System,Latitude,Longitude,Maximum Sustained Wind,Minimum Pressure,34-knot Wind Radii NE,34-knot Wind Radii SE,34-knot Wind Radii SW,34-knot Wind Radii NW,50-knot Wind Radii NE,50-knot Wind Radii SE,50-knot Wind Radii SW,50-knot Wind Radii NW,64-knot Wind Radii NE,64-knot Wind Radii SE,64-knot Wind Radii SW,64-knot Wind Radii NW,Speed mph,hurricane_datetime,PathChange
316013966.0,2020-09-02 00:00:00,43.21627,-79.20752,0.0,312.2,238.0,OAKGLEN,IMO7901148,CYDD,70.0,5.0,222.0,23.0,10.3,70.0,A,OMAR,27,9/2/2020,0,  , TS,35.8,70.7,35.0,1003.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.668104856954857,2020-09-02 00:00:00,veered off course
636016433.0,2020-09-02 00:00:00,38.61606,-72.33057,17.3,318.0,319.0,MSC VIDHI,IMO9238739,D5GE2,70.0,0.0,277.0,40.0,14.0,71.0,A,NANA,13,9/2/2020,0,  , TS,17.0,80.1,50.0,1000.0,60.0,30.0,0.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.05192889964594,2020-09-02 00:00:00,veered off course
367834000.0,2020-09-02 00:00:00,39.26908,-76.57094,0.0,201.4,511.0,USNS GORDON,IMO7234430,NAKL,70.0,5.0,290.0,32.0,11.3,71.0,A,OMAR,27,9/2/2020,0,  , TS,35.8,70.7,35.0,1003.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.668104856954857,2020-09-02 00:00:00,veered off course
636011627.0,2020-09-02 00:00:00,40.36905,-73.07173,12.1,94.0,94.0,AEGIALI,IMO9260902,A8AM6,70.0,0.0,279.0,40.0,14.0,71.0,A,NANA,13,9/2/2020,0,  , TS,17.0,80.1,50.0,1000.0,60.0,30.0,0.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.05192889964594,2020-09-02 00:00:00,stayed on course
636016796.0,2020-09-02 00:00:00,30.92504,-78.66332,18.4,299.4,301.0,MAERSK NOTTINGHAM,IMO9275050,A8DH2,70.0,0.0,210.0,30.0,11.5,79.0,A,NANA,13,9/2/2020,0,  , TS,17.0,80.1,50.0,1000.0,60.0,30.0,0.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.05192889964594,2020-09-02 00:00:00,veered off course
228335900.0,2020-09-02 00:00:00,41.00033,-67.591,17.7,233.9,230.0,CMA CGM TOSCA,IMO9299783,FMEL,70.0,0.0,334.0,42.0,14.5,70.0,A,OMAR,27,9/2/2020,0,  , TS,35.8,70.7,35.0,1003.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.668104856954857,2020-09-02 00:00:00,veered off course
538003450.0,2020-09-02 06:00:00,25.06892,-79.48503,13.8,2.0,0.0,SEAWAYS YOSEMITE,IMO9394959,V7QW2,80.0,0.0,248.0,44.0,14.8,80.0,A,OMAR,27,9/2/2020,600,  , TS,36.1,69.3,35.0,1003.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.500551648687582,2020-09-02 06:00:00,veered off course
636017669.0,2020-09-02 06:00:00,32.01091,-79.87352,13.1,79.2,78.0,AL BAHIA,IMO9349514,D5MD8,79.0,0.0,306.0,40.0,11.4,79.0,A,NANA,13,9/2/2020,600,  , TS,17.0,81.9,50.0,998.0,60.0,30.0,0.0,60.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,19.822433645375583,2020-09-02 06:00:00,veered off course
247304200.0,2020-09-02 06:00:00,29.767,-79.87183,16.4,289.2,275.0,GRANDE TOGO,IMO9465370,IBNN,70.0,0.0,211.0,32.0,7.2,70.0,A,NANA,13,9/2/2020,600,  , TS,17.0,81.9,50.0,998.0,60.0,30.0,0.0,60.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,19.822433645375583,2020-09-02 06:00:00,veered off course
316001836.0,2020-09-02 06:00:00,42.63602,-79.60823,11.6,52.8,53.0,CSL TADOUSSAC,IMO6918716,VDWB,70.0,0.0,222.0,23.0,8.4,71.0,A,NANA,13,9/2/2020,600,  , TS,17.0,81.9,50.0,998.0,60.0,30.0,0.0,60.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,19.822433645375583,2020-09-02 06:00:00,veered off course
636019413.0,2020-09-02 06:00:00,26.5275,-78.76617,0.0,220.3,220.0,MSC PARIS,IMO9301483,D5UK4,71.0,5.0,334.0,42.0,12.0,71.0,A,OMAR,27,9/2/2020,600,  , TS,36.1,69.3,35.0,1003.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.500551648687582,2020-09-02 06:00:00,veered off course
636092212.0,2020-09-02 06:00:00,25.85136,-79.46354,13.3,8.5,10.0,MSC ALICANTE,IMO9480174,A8YN7,70.0,0.0,270.0,40.0,13.5,71.0,A,OMAR,27,9/2/2020,600,  , TS,36.1,69.3,35.0,1003.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.500551648687582,2020-09-02 06:00:00,veered off course
255805923.0,2020-09-02 06:00:00,43.49801,-64.75979,10.5,243.0,245.0,MSC WESER,IMO9236690,CQIC7,70.0,0.0,208.0,29.0,11.4,71.0,A,OMAR,27,9/2/2020,600,  , TS,36.1,69.3,35.0,1003.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.500551648687582,2020-09-02 06:00:00,veered off course
235102681.0,2020-09-02 06:00:00,32.40185,-78.92531,18.9,53.3,53.0,EVER LOADING,IMO9629081,2HDG4,70.0,0.0,334.0,45.0,14.2,70.0,A,NANA,13,9/2/2020,600,  , TS,17.0,81.9,50.0,998.0,60.0,30.0,0.0,60.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,19.822433645375583,2020-09-02 06:00:00,veered off course
477170400.0,2020-09-02 06:00:00,27.82548,-78.05582,14.2,266.0,265.0,MAERSK NIAGARA,IMO9434905,VREO9,70.0,0.0,210.0,30.0,11.5,71.0,A,NANA,13,9/2/2020,600,  , TS,17.0,81.9,50.0,998.0,60.0,30.0,0.0,60.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,19.822433645375583,2020-09-02 06:00:00,veered off course
636013272.0,2020-09-02 06:00:00,27.72121,-79.08017,12.8,231.5,230.0,NS LEADER,IMO9339301,A8LU7,80.0,0.0,248.0,43.0,14.9,89.0,A,NANA,13,9/2/2020,600,  , TS,17.0,81.9,50.0,998.0,60.0,30.0,0.0,60.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,19.822433645375583,2020-09-02 06:00:00,veered off course
367606000.0,2020-09-02 12:00:00,26.23933,-79.81692,25.9,13.7,15.0,MAERSK IOWA,IMO9298686,KABL,70.0,0.0,292.0,32.0,13.5,71.0,A,NANA,13,9/2/2020,1200,  , TS,17.1,83.7,50.0,998.0,60.0,30.0,0.0,60.0,20.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,19.85056430306555,2020-09-02 12:00:00,veered off course
218643000.0,2020-09-02 12:00:00,29.61068,-78.80438,17.3,328.8,328.0,SANTA LORETTA,IMO9290567,DFDH2,70.0,0.0,336.0,45.0,15.0,71.0,A,NANA,13,9/2/2020,1200,  , TS,17.1,83.7,50.0,998.0,60.0,30.0,0.0,60.0,20.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,19.85056430306555,2020-09-02 12:00:00,veered off course
477065200.0,2020-09-02 12:00:00,30.22261,-79.15207,16.7,140.1,139.0,COSCO FORTUNE,IMO9472127,VRKE9,70.0,5.0,366.0,48.0,15.5,70.0,A,OMAR,27,9/2/2020,1200,  , TS,36.2,68.0,35.0,1003.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.142853044017182,2020-09-02 12:00:00,stayed on course
311538000.0,2020-09-02 12:00:00,26.10473,-78.99885,0.0,11.0,113.0,THEO T,IMO9262194,C6SY5,80.0,1.0,227.0,32.0,14.0,71.0,A,OMAR,27,9/2/2020,1200,  , TS,36.2,68.0,35.0,1003.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.142853044017182,2020-09-02 12:00:00,veered off course
367865000.0,2020-09-02 18:00:00,32.60142,-79.54791,1.0,317.6,334.0,KANAWHA,IMO8704080,NPTD,80.0,0.0,206.0,29.0,12.0,71.0,A,NANA,13,9/2/2020,1800,  , TS,17.1,85.3,50.0,998.0,60.0,30.0,0.0,60.0,20.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,17.610524608044326,2020-09-02 18:00:00,veered off course
636016069.0,2020-09-02 18:00:00,33.74557,-74.5905,12.7,352.8,356.0,INDIAN HARMONY,IMO9626651,D5EG3,70.0,0.0,225.0,32.0,13.9,70.0,A,OMAR,27,9/2/2020,1800,  , TS,36.2,66.4,35.0,1004.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.868149344757486,2020-09-02 18:00:00,veered off course
258779000.0,2020-09-02 18:00:00,37.88372,-71.60888,11.6,280.3,280.0,CLIPPER STAR,IMO9247807,LAWX5,80.0,0.0,204.0,32.0,12.0,71.0,A,OMAR,27,9/2/2020,1800,  , TS,36.2,66.4,35.0,1004.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.868149344757486,2020-09-02 18:00:00,veered off course
636019358.0,2020-09-02 18:00:00,27.20549,-79.42045,11.0,184.0,182.0,KALAHARI,IMO9410882,D5UD3,84.0,0.0,250.0,44.0,-11.8,83.0,A,NANA,13,9/2/2020,1800,  , TS,17.1,85.3,50.0,998.0,60.0,30.0,0.0,60.0,20.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,17.610524608044326,2020-09-02 18:00:00,stayed on course
366479000.0,2020-09-02 18:00:00,25.64798,-79.59976,20.3,5.8,8.0,ENDURANCE,IMO9121273,WDE9586,70.0,0.0,264.0,32.0,12.3,79.0,A,OMAR,27,9/2/2020,1800,  , TS,36.2,66.4,35.0,1004.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.868149344757486,2020-09-02 18:00:00,veered off course
636017716.0,2020-09-02 18:00:00,26.35567,-79.45141,14.2,9.2,12.0,FIORELA,IMO9597769,D5MK2,70.0,0.0,229.0,32.0,14.5,70.0,A,NANA,13,9/2/2020,1800,  , TS,17.1,85.3,50.0,998.0,60.0,30.0,0.0,60.0,20.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,17.610524608044326,2020-09-02 18:00:00,veered off course
338846000.0,2020-09-02 18:00:00,40.66302,-74.07213,0.0,0.1,119.0,USNS MENDONCA,IMO9147320,NBMK,70.0,5.0,289.0,32.0,10.9,71.0,A,OMAR,27,9/2/2020,1800,  , TS,36.2,66.4,35.0,1004.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.868149344757486,2020-09-02 18:00:00,veered off course
229673000.0,2020-09-02 18:00:00,26.33788,-78.91494,14.9,289.3,289.0,COOL RUNNER,IMO9636797,9HA3506,80.0,0.0,280.0,43.0,12.2,71.0,A,NANA,13,9/2/2020,1800,  , TS,17.1,85.3,50.0,998.0,60.0,30.0,0.0,60.0,20.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,17.610524608044326,2020-09-02 18:00:00,veered off course
316001696.0,2020-09-02 18:00:00,43.99583,-76.53361,10.3,239.8,239.0,TIM S DOOL,IMO6800919,VGPY,70.0,0.0,222.0,23.0,8.2,71.0,A,OMAR,27,9/2/2020,1800,  , TS,36.2,66.4,35.0,1004.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.868149344757486,2020-09-02 18:00:00,veered off course
352451000.0,2020-09-03 00:00:00,25.38989,-79.50571,14.0,4.0,5.0,PHOENIX BEACON,IMO9568172,3FZO7,80.0,0.0,243.0,42.0,14.9,71.0,A,NANA,13,9/3/2020,0,  , TS,17.0,86.8,60.0,994.0,60.0,40.0,20.0,60.0,20.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,16.554397701514805,2020-09-03 00:00:00,stayed on course
316023341.0,2020-09-03 00:00:00,42.88179,-79.24816,0.0,2.0,2.0,WHITEFISH BAY,IMO9639880,CFN6287,70.0,0.0,225.0,23.0,14.8,71.0,A,OMAR,27,9/3/2020,0,  , TD,36.2,64.8,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.868149344757486,2020-09-03 00:00:00,veered off course
316018031.0,2020-09-03 00:00:00,42.89265,-79.24758,0.7,30.7,13.0,ALGOMA GUARDIAN,IMO8505850,CFK9698,70.0,0.0,222.0,23.0,9.7,71.0,A,OMAR,27,9/3/2020,0,  , TD,36.2,64.8,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.868149344757486,2020-09-03 00:00:00,veered off course
538003810.0,2020-09-03 06:00:00,32.21781,-79.64317,12.6,66.4,64.0,MOL MATRIX,IMO9424924,V7TI3,70.0,0.0,302.0,43.0,14.2,71.0,A,NANA,13,9/3/2020,600, L, HU,16.8,88.3,65.0,994.0,60.0,40.0,20.0,60.0,20.0,20.0,0.0,20.0,10.0,0.0,0.0,10.0,16.68719300943746,2020-09-03 06:00:00,veered off course
209920000.0,2020-09-03 06:00:00,40.59862,-69.03118,12.5,260.1,260.0,CMA CGM NABUCCO,IMO9299630,5BLX5,71.0,0.0,334.0,42.0,-11.8,71.0,A,OMAR,27,9/3/2020,600,  , TD,36.1,63.0,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.77685816091673,2020-09-03 06:00:00,veered off course
636016436.0,2020-09-03 06:00:00,41.48467,-69.4325,9.4,332.0,333.0,MSC ZLATA R,IMO9227314,D5GE5,70.0,0.0,281.0,32.0,12.5,71.0,A,OMAR,27,9/3/2020,600,  , TD,36.1,63.0,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.77685816091673,2020-09-03 06:00:00,veered off course
259805000.0,2020-09-03 06:00:00,25.75944,-79.83162,14.4,5.6,6.0,TIJUCA,IMO9377511,LAFV7,70.0,0.0,231.0,32.0,11.3,71.0,A,OMAR,27,9/3/2020,600,  , TD,36.1,63.0,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.77685816091673,2020-09-03 06:00:00,veered off course
316001633.0,2020-09-03 06:00:00,42.7139,-79.47088,11.5,54.4,54.0,CSL ASSINIBOINE,IMO7413218,VCKQ,70.0,0.0,225.0,23.0,9.0,71.0,A,NANA,13,9/3/2020,600, L, HU,16.8,88.3,65.0,994.0,60.0,40.0,20.0,60.0,20.0,20.0,0.0,20.0,10.0,0.0,0.0,10.0,16.68719300943746,2020-09-03 06:00:00,veered off course
636015565.0,2020-09-03 06:00:00,40.5695,-69.972,11.4,268.0,268.0,VIKTOR BAKAEV,IMO9610810,D5BN6,80.0,0.0,249.0,46.0,14.6,71.0,A,NANA,13,9/3/2020,600, L, HU,16.8,88.3,65.0,994.0,60.0,40.0,20.0,60.0,20.0,20.0,0.0,20.0,10.0,0.0,0.0,10.0,16.68719300943746,2020-09-03 06:00:00,veered off course
338418000.0,2020-09-03 06:00:00,25.69526,-79.57914,21.5,10.4,11.0,MAERSK DENVER,IMO9332999,WMDQ,70.0,0.0,299.0,40.0,14.5,70.0,A,OMAR,27,9/3/2020,600,  , TD,36.1,63.0,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.77685816091673,2020-09-03 06:00:00,veered off course
367781630.0,2020-09-03 12:00:00,29.19488,-79.68993,24.4,312.3,308.0,EL COQUI,IMO9721968,WDJ4838,70.0,0.0,219.0,38.0,12.0,71.0,A,OMAR,27,9/3/2020,1200,  , TD,36.1,61.7,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.095831281178056,2020-09-03 12:00:00,veered off course
563754000.0,2020-09-03 12:00:00,26.44559,-79.44337,21.4,8.7,10.0,APL HOLLAND,IMO9218674,9VKQ2,70.0,0.0,277.0,40.0,14.0,71.0,A,OMAR,27,9/3/2020,1200,  , TD,36.1,61.7,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.095831281178056,2020-09-03 12:00:00,veered off course
235060455.0,2020-09-03 12:00:00,26.16653,-79.27672,19.7,224.1,223.0,BRITISH DIAMOND,IMO9333620,2AKI4,80.0,0.0,288.0,44.0,12.2,71.0,A,OMAR,27,9/3/2020,1200,  , TD,36.1,61.7,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.095831281178056,2020-09-03 12:00:00,stayed on course
316009090.0,2020-09-03 12:00:00,44.74133,-75.4455,9.7,236.0,239.0,ALGOMA EQUINOX,IMO9613927,XJBH,70.0,0.0,222.0,23.0,14.7,71.0,A,OMAR,27,9/3/2020,1200,  , TD,36.1,61.7,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.095831281178056,2020-09-03 12:00:00,veered off course
316001834.0,2020-09-03 12:00:00,42.85104,-79.25972,4.8,25.8,25.0,FRONTENAC,IMO6804848,VGNB,70.0,0.0,222.0,22.0,8.2,71.0,A,NANA,13,9/3/2020,1200,  , TS,16.4,89.6,45.0,1001.0,40.0,40.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.06774314938609,2020-09-03 12:00:00,veered off course
564972000.0,2020-09-03 12:00:00,37.60233,-72.1706,13.2,290.0,291.0,BW DANUBE,IMO9365001,9V2883,80.0,0.0,228.0,32.0,14.7,89.0,A,OMAR,27,9/3/2020,1200,  , TD,36.1,61.7,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.095831281178056,2020-09-03 12:00:00,veered off course
477622700.0,2020-09-03 12:00:00,25.06695,-79.43765,13.0,357.8,357.0,HONG FU,IMO9548550,VRFX7,70.0,0.0,225.0,32.0,14.2,70.0,A,NANA,13,9/3/2020,1200,  , TS,16.4,89.6,45.0,1001.0,40.0,40.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.06774314938609,2020-09-03 12:00:00,veered off course
226325000.0,2020-09-03 12:00:00,25.97617,-79.96983,16.9,13.5,18.0,CMA CGM MOZART,IMO9280615,FZQM,70.0,0.0,277.0,40.0,14.5,71.0,A,OMAR,27,9/3/2020,1200,  , TD,36.1,61.7,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.095831281178056,2020-09-03 12:00:00,veered off course
235102678.0,2020-09-03 18:00:00,28.56339,-77.29254,15.7,318.8,320.0,EVER LIBERAL,IMO9604160,2HDG2,70.0,0.0,334.0,45.0,14.2,74.0,A,NANA,13,9/3/2020,1800,  , TD,16.1,90.5,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.532728076186327,2020-09-03 18:00:00,veered off course
538008731.0,2020-09-03 18:00:00,43.92007,-66.85307,12.6,358.0,359.0,RIDGEBURY PALLAS,IMO9293143,V7IV5,89.0,0.0,274.0,48.0,-9.9,89.0,A,OMAR,27,9/3/2020,1800,  , TD,35.6,60.5,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.594004843111057,2020-09-03 18:00:00,veered off course
636017723.0,2020-09-03 18:00:00,25.4893,-79.84207,23.5,14.1,14.0,MAERSK SEMARANG,IMO9330070,D5MK9,70.0,0.0,332.0,43.0,14.5,70.0,A,NANA,13,9/3/2020,1800,  , TD,16.1,90.5,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.532728076186327,2020-09-03 18:00:00,veered off course
303932000.0,2020-09-03 18:00:00,39.26252,-76.60274,0.0,0.0,316.0,CAPE WASHINGTON,IMO7826178,WRGH,70.0,5.0,212.0,32.0,11.6,70.0,A,OMAR,27,9/3/2020,1800,  , TD,35.6,60.5,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.594004843111057,2020-09-03 18:00:00,veered off course
316023808.0,2020-09-03 18:00:00,42.91506,-79.24244,6.6,7.6,8.0,BAIE COMEAU,IMO9639892,CFN6357,70.0,0.0,225.0,23.0,14.8,71.0,A,NANA,13,9/3/2020,1800,  , TD,16.1,90.5,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.532728076186327,2020-09-03 18:00:00,veered off course
311498000.0,2020-09-03 18:00:00,26.05,-79.43164,15.5,14.1,16.0,AUSTRALIAN SPIRIT,IMO9247455,C6FW3,80.0,0.0,256.0,44.0,14.0,71.0,A,OMAR,27,9/3/2020,1800,  , TD,35.6,60.5,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.594004843111057,2020-09-03 18:00:00,veered off course
303940000.0,2020-09-03 18:00:00,39.26197,-76.60132,0.0,296.1,135.0,CAPE WRATH,IMO7826166,WRGJ,70.0,5.0,212.0,32.0,11.6,70.0,A,OMAR,27,9/3/2020,1800,  , TD,35.6,60.5,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.594004843111057,2020-09-03 18:00:00,veered off course
316001637.0,2020-09-04 00:00:00,44.22773,-76.15381,10.9,246.1,247.0,CSL LAURENTIEN,IMO7423108,VCJW,70.0,0.0,225.0,23.0,9.0,70.0,A,NANA,13,9/4/2020,0,  , LO,15.8,91.4,20.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.546945897477594,2020-09-04 00:00:00,veered off course
305090000.0,2020-09-04 00:00:00,25.48017,-79.626,17.7,8.0,11.0,JOHANNES-S,IMO9376141,V2CR9,70.0,0.0,208.0,29.0,11.6,70.0,A,OMAR,27,9/4/2020,0,  , TD,35.3,59.5,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99677617251708,2020-09-04 00:00:00,veered off course
367168640.0,2020-09-04 00:00:00,33.36848,-74.50577,13.9,260.8,258.0,CHARLESTON EXPRESS,IMO9243162,WDD6126,70.0,0.0,243.0,32.0,11.0,71.0,A,NANA,13,9/4/2020,0,  , LO,15.8,91.4,20.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.546945897477594,2020-09-04 00:00:00,veered off course
218842000.0,2020-09-04 00:00:00,26.13797,-78.07197,19.3,302.8,295.0,MSC BEIJING,IMO9289099,DFDE2,70.0,0.0,324.0,42.0,14.5,71.0,A,NANA,13,9/4/2020,0,  , LO,15.8,91.4,20.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.546945897477594,2020-09-04 00:00:00,veered off course
